organization,description,part_id
org_1,ANO_5296 ANO_4697 ANO_7461 ANO_2329 ANO_961 ANO_1863,id_208
org_1,ANO_115 ANO_936 ANO_4001,id_206
org_1,ANO_4531 ANO_7691 ANO_7455 ANO_1929,id_217
org_1,ANO_7026 ANO_5536 ANO_6354,id_11
org_1,ANO_5296 ANO_1296 ANO_4548 ANO_2051 ANO_7283,id_219
org_1,ANO_5296 ANO_3593 ANO_483 ANO_8295 ANO_2802 ANO_3367,id_209
org_1,ANO_5074 ANO_7829 ANO_3787,id_11
org_1,ANO_7691 ANO_2496 ANO_8257 ANO_5689 ANO_673 ANO_4365,id_202
org_1,ANO_8251 ANO_1234 ANO_1863,id_75
org_1,ANO_5296 ANO_957 ANO_1937 ANO_2124 ANO_4679 ANO_7288 ANO_3136,id_208
org_1,ANO_5296 ANO_4697 ANO_5795 ANO_1848 ANO_7461 ANO_2329 ANO_2677 ANO_5949 ANO_5989,id_208
org_1,ANO_5296 ANO_5411 ANO_4001,id_203
org_1,ANO_5296 ANO_704 ANO_4679 ANO_5938 ANO_2124 ANO_5795 ANO_26 ANO_1863,id_208
org_1,ANO_5296 ANO_957 ANO_5795 ANO_2124 ANO_2472 ANO_26,id_208
org_1,ANO_5296 ANO_2219 ANO_2472 ANO_2257 ANO_230,id_208
org_1,ANO_5296 ANO_4697 ANO_4466 ANO_3367 ANO_5608 ANO_6581,id_208
org_1,ANO_7026 ANO_1153 ANO_6354,id_11
org_1,ANO_7366 ANO_4838 ANO_5802 ANO_3508 ANO_5519,id_203
org_1,ANO_5296 ANO_4531 ANO_1124 ANO_3947,id_225
org_1,ANO_8215 ANO_936 ANO_1658 ANO_7414 ANO_2496,id_206
org_1,ANO_5296 ANO_3593 ANO_6781 ANO_936 ANO_5546 ANO_7691,id_209
org_1,ANO_5296 ANO_7809 ANO_1126 ANO_7461 ANO_2677 ANO_885,id_208
org_1,ANO_6006 ANO_3710,id_225
org_1,ANO_5296 ANO_1975 ANO_4213 ANO_6377 ANO_7037,id_226
org_1,ANO_115 ANO_936 ANO_7262 ANO_1658 ANO_7414,id_206
org_1,ANO_861 ANO_2496 ANO_6150 ANO_5689 ANO_5559 ANO_1458 ANO_8158,id_202
org_1,ANO_5296 ANO_3593 ANO_4213 ANO_2802 ANO_4374,id_226
org_1,ANO_7482 ANO_7673,id_6
org_1,ANO_7151 ANO_2659 ANO_294 ANO_6920 ANO_675,id_203
org_1,ANO_5296 ANO_3593 ANO_483 ANO_8295 ANO_3235 ANO_7739 ANO_4548 ANO_2329,id_209
org_1,ANO_5296 ANO_4531 ANO_936 ANO_2479,id_218
org_1,ANO_4608 ANO_7588,id_6
org_1,ANO_5296 ANO_3593 ANO_483 ANO_8295 ANO_3235 ANO_1238,id_209
org_1,ANO_5595 ANO_1189,id_6
org_1,ANO_5296 ANO_895 ANO_2472 ANO_4514,id_220
org_1,ANO_5296 ANO_861 ANO_4704 ANO_5837 ANO_2988 ANO_2501 ANO_3020 ANO_2634 ANO_2169,id_202
org_1,ANO_5296 ANO_4531 ANO_861 ANO_4601 ANO_7586 ANO_7705 ANO_1995 ANO_3661,id_217
org_1,ANO_4531 ANO_936 ANO_2900 ANO_4303,id_218
org_1,ANO_5296 ANO_1975 ANO_4213 ANO_6148 ANO_7037 ANO_1604,id_226
org_1,ANO_5296 ANO_8021 ANO_1787 ANO_5111 ANO_7662 ANO_6754 ANO_62 ANO_5527,id_213
org_1,ANO_5792 ANO_2142,id_17
org_1,ANO_115 ANO_936 ANO_7262 ANO_4382,id_206
org_1,ANO_5296 ANO_8021 ANO_734 ANO_7176 ANO_7662 ANO_6754 ANO_2390 ANO_5379,id_213
org_1,ANO_5296 ANO_1975 ANO_483 ANO_6148 ANO_7037 ANO_7419 ANO_1604,id_209
org_1,ANO_5296 ANO_4697 ANO_5795 ANO_1848 ANO_7461 ANO_2329 ANO_2677 ANO_5949,id_208
org_1,ANO_5296 ANO_4531 ANO_2219 ANO_1274,id_225
org_1,ANO_4191 ANO_4512,id_8
org_1,ANO_5296 ANO_4697 ANO_3407 ANO_2329 ANO_1238 ANO_5608,id_208
org_1,ANO_5296 ANO_3593 ANO_483 ANO_8295 ANO_3235 ANO_1238 ANO_4548 ANO_2329,id_209
org_1,ANO_5296 ANO_3593 ANO_6781 ANO_8295 ANO_5411 ANO_7691,id_209
org_1,ANO_7026 ANO_2825,id_11
org_1,ANO_5296 ANO_1972 ANO_1727 ANO_7837 ANO_6380 ANO_4069 ANO_5026,id_201
org_1,ANO_3650 ANO_5411 ANO_3235 ANO_6157 ANO_739,id_230
org_1,ANO_5296 ANO_7977 ANO_1045 ANO_3407 ANO_2329 ANO_7805,id_210
org_1,ANO_5296 ANO_3593 ANO_483 ANO_1995 ANO_7461 ANO_2329 ANO_4838,id_209
org_1,ANO_3124 ANO_5153 ANO_6354,id_11
org_1,ANO_5296 ANO_4823,id_220
org_1,ANO_5296 ANO_4679 ANO_5938 ANO_2124 ANO_2472 ANO_2642 ANO_5608,id_208
org_1,ANO_5296 ANO_3593 ANO_4213 ANO_4466 ANO_2329 ANO_2677 ANO_7146,id_226
org_10,ANO_5296 ANO_5809 ANO_1107 ANO_3931 ANO_5367 ANO_3441 ANO_6439 ANO_2479,id_672
org_10,ANO_3691 ANO_4107 ANO_1667 ANO_312 ANO_4933 ANO_2479,id_671
org_10,ANO_4366 ANO_6285 ANO_4855 ANO_1142 ANO_3686,id_673
org_10,ANO_5296 ANO_5809 ANO_1107 ANO_3931 ANO_1401 ANO_464 ANO_4213,id_672
org_10,ANO_5296 ANO_5809 ANO_6392 ANO_4938 ANO_6688 ANO_6439 ANO_8067 ANO_4213,id_672
org_10,ANO_5296 ANO_5809 ANO_6392 ANO_4938 ANO_3931 ANO_6439 ANO_8067 ANO_4213,id_672
org_10,ANO_5809 ANO_1107 ANO_6688 ANO_2479 ANO_6192 ANO_1382 ANO_5702 ANO_5730,id_672
org_10,ANO_5809 ANO_1107 ANO_6688 ANO_2479 ANO_6192 ANO_1382 ANO_5702 ANO_5479,id_672
org_10,ANO_4049 ANO_6115 ANO_4049 ANO_7838 ANO_2479,id_672
org_10,ANO_5296 ANO_5809 ANO_1667 ANO_7811 ANO_324 ANO_7003 ANO_4691 ANO_1947,id_671
org_10,ANO_7980 ANO_1667 ANO_2824 ANO_1100,id_671
org_10,ANO_4366 ANO_5809 ANO_1667 ANO_7811 ANO_2824 ANO_2988 ANO_4555 ANO_5702 ANO_6558 ANO_8071,id_671
org_10,ANO_5809 ANO_1107 ANO_6688 ANO_4213 ANO_312 ANO_464 ANO_1947 ANO_5730,id_672
org_10,ANO_1553 ANO_8189 ANO_4555,id_11
org_10,ANO_5296 ANO_5809 ANO_1107 ANO_3931 ANO_2479 ANO_7003 ANO_4691 ANO_1947 ANO_2841,id_672
org_10,ANO_4366 ANO_635 ANO_3017 ANO_92 ANO_3122 ANO_5989 ANO_6301,id_307
org_10,ANO_5809 ANO_1107 ANO_3931 ANO_4213 ANO_7872 ANO_124 ANO_5479,id_672
org_10,ANO_2724 ANO_4902 ANO_1667 ANO_324,id_59
org_10,ANO_4366 ANO_6285 ANO_1259 ANO_5303 ANO_7149,id_673
org_10,ANO_5296 ANO_5809 ANO_1107 ANO_3931 ANO_2479 ANO_3704 ANO_2759,id_672
org_10,ANO_5296 ANO_5809 ANO_1107 ANO_6688 ANO_2479 ANO_4064 ANO_1947 ANO_2841,id_672
org_10,ANO_4366 ANO_5809 ANO_1667 ANO_4878 ANO_5809 ANO_7786,id_671
org_10,ANO_5296 ANO_5809 ANO_1107 ANO_3931 ANO_2479 ANO_6693 ANO_3768 ANO_2841,id_672
org_10,ANO_5809 ANO_1667 ANO_5303,id_671
org_10,ANO_5296 ANO_5809 ANO_4049 ANO_7429 ANO_1995 ANO_6688 ANO_4213,id_672
org_10,ANO_5296 ANO_5809 ANO_1107 ANO_3931 ANO_3443 ANO_6439 ANO_2246 ANO_4213,id_672
org_10,ANO_5296 ANO_5809 ANO_1667 ANO_4878 ANO_7838 ANO_3411,id_671
org_10,ANO_4366 ANO_635 ANO_4867 ANO_4982 ANO_1661 ANO_4878 ANO_5109 ANO_6064,id_307
org_10,ANO_4366 ANO_6285 ANO_6115 ANO_7707 ANO_2254 ANO_7053,id_673
org_10,ANO_5809 ANO_1107 ANO_3931 ANO_4213 ANO_6392 ANO_6864,id_672
org_10,ANO_5809 ANO_5694 ANO_1142 ANO_2254 ANO_4194,id_673
org_10,ANO_5296 ANO_5809 ANO_1107 ANO_6688 ANO_1401 ANO_464 ANO_2479,id_672
org_10,ANO_4366 ANO_5809 ANO_1667 ANO_7811 ANO_2824 ANO_5809 ANO_3180,id_671
org_10,ANO_6285 ANO_5809 ANO_1661 ANO_2824 ANO_6961 ANO_5367 ANO_1947,id_673
org_10,ANO_635 ANO_5809 ANO_1661 ANO_2824 ANO_6961 ANO_5367 ANO_1947,id_673
org_10,ANO_5296 ANO_5809 ANO_1107 ANO_6688 ANO_2479 ANO_6392 ANO_836 ANO_4614 ANO_2824,id_672
org_10,ANO_5296 ANO_5809 ANO_4049 ANO_7429 ANO_1995 ANO_3931 ANO_2479,id_672
org_10,ANO_4366 ANO_6285 ANO_4855 ANO_5044 ANO_5303,id_673
org_10,ANO_5809 ANO_1107 ANO_6688 ANO_4213 ANO_5575 ANO_394 ANO_1947 ANO_5479,id_672
org_10,ANO_4366 ANO_635 ANO_4855 ANO_5044 ANO_6392 ANO_1318,id_673
org_10,ANO_5809 ANO_1107 ANO_6688 ANO_2479 ANO_2824 ANO_6392 ANO_4595 ANO_5730,id_672
org_10,ANO_5296 ANO_5809 ANO_1107 ANO_3931 ANO_3443 ANO_6439 ANO_4213,id_672
org_10,ANO_5296 ANO_5809 ANO_1667 ANO_4878 ANO_7838 ANO_7003 ANO_4691 ANO_1947,id_671
org_10,ANO_4366 ANO_7707 ANO_6739 ANO_5809 ANO_6392 ANO_4938 ANO_5329,id_673
org_10,ANO_5296 ANO_5809 ANO_1107 ANO_6688 ANO_4213 ANO_1142,id_672
org_10,ANO_5296 ANO_5809 ANO_1995 ANO_6688 ANO_4213,id_672
org_10,ANO_6285 ANO_5809 ANO_1661 ANO_6192 ANO_1382 ANO_5702,id_673
org_10,ANO_6285 ANO_5809 ANO_1661 ANO_2824 ANO_6392 ANO_4595,id_673
org_10,ANO_5296 ANO_5809 ANO_1995 ANO_6688 ANO_2479,id_672
org_10,ANO_5296 ANO_5809 ANO_8295 ANO_6688 ANO_2479,id_672
org_10,ANO_5809 ANO_1107 ANO_3931 ANO_2479 ANO_7872 ANO_124 ANO_5730,id_672
org_10,ANO_4366 ANO_6285 ANO_7367 ANO_7707 ANO_4555 ANO_1286 ANO_4341,id_673
org_10,ANO_5296 ANO_7160 ANO_5809 ANO_1107 ANO_495 ANO_4213 ANO_3704,id_672
org_10,ANO_5296 ANO_5809 ANO_1107 ANO_6688 ANO_1401 ANO_464 ANO_4213,id_672
org_10,ANO_5296 ANO_3769 ANO_5367 ANO_3931 ANO_5193 ANO_7095 ANO_8067 ANO_2479,id_672
org_10,ANO_5296 ANO_5809 ANO_1107 ANO_6688 ANO_4555 ANO_2273 ANO_6439 ANO_4213,id_672
org_10,ANO_5296 ANO_5809 ANO_1107 ANO_6688 ANO_1651 ANO_3427 ANO_6439 ANO_2479,id_672
org_10,ANO_4366 ANO_6285 ANO_7404 ANO_6392 ANO_1318 ANO_7149,id_673
org_10,ANO_5296 ANO_5809 ANO_1667 ANO_4878 ANO_7838 ANO_6693 ANO_4257,id_671
org_10,ANO_5296 ANO_3769 ANO_6392 ANO_3931 ANO_5841 ANO_8067 ANO_2479 ANO_4341,id_672
org_10,ANO_4366 ANO_635 ANO_184 ANO_5044 ANO_5367 ANO_4819 ANO_467,id_673
org_10,ANO_5296 ANO_3769 ANO_6133 ANO_698 ANO_3889 ANO_2479 ANO_4341,id_672
org_10,ANO_6285 ANO_5809 ANO_1661 ANO_2824 ANO_5575 ANO_394 ANO_1947,id_673
org_10,ANO_5296 ANO_5809 ANO_1107 ANO_3931 ANO_2479 ANO_6392 ANO_836 ANO_4614 ANO_2824,id_672
org_10,ANO_5809 ANO_1107 ANO_3931 ANO_2479 ANO_5575 ANO_394 ANO_1947 ANO_5479,id_672
org_10,ANO_5296 ANO_5809 ANO_1667 ANO_4878 ANO_7838 ANO_7917 ANO_6192 ANO_5702,id_671
org_10,ANO_4366 ANO_6285 ANO_4855 ANO_1142 ANO_5367 ANO_2988 ANO_4403,id_673
org_10,ANO_4366 ANO_635 ANO_4855 ANO_5044 ANO_5367 ANO_2988 ANO_4859,id_673
org_10,ANO_5296 ANO_5809 ANO_1667 ANO_7811 ANO_324 ANO_311 ANO_7499 ANO_4257,id_671
org_10,ANO_5809 ANO_1107 ANO_6688 ANO_2479 ANO_7872 ANO_124 ANO_5479,id_672
org_10,ANO_5296 ANO_6285 ANO_6115 ANO_1661 ANO_4878 ANO_3758,id_673
org_10,ANO_5296 ANO_5809 ANO_1667 ANO_4878 ANO_7838 ANO_2988 ANO_4555 ANO_5702 ANO_6558 ANO_8071,id_671
org_10,ANO_5296 ANO_5809 ANO_7746 ANO_6688 ANO_4213,id_672
org_11,ANO_5296 ANO_6285 ANO_4362 ANO_5478 ANO_5949 ANO_6157 ANO_938 ANO_3014,id_60
org_11,ANO_5296 ANO_635 ANO_4362 ANO_5478 ANO_5949 ANO_2677 ANO_3014,id_60
org_11,ANO_5296 ANO_635 ANO_4362 ANO_5478 ANO_5949 ANO_3014 ANO_1865,id_60
org_11,ANO_6217 ANO_3987,id_70
org_11,ANO_5074 ANO_5320 ANO_6766 ANO_5709,id_11
org_11,ANO_5296 ANO_635 ANO_7337 ANO_3482 ANO_5949 ANO_1929 ANO_5109 ANO_3014,id_68
org_11,ANO_5571 ANO_3068 ANO_779 ANO_130 ANO_6354,id_11
org_11,ANO_7461 ANO_5478 ANO_4478 ANO_8082 ANO_5989 ANO_5949,id_71
org_11,ANO_5296 ANO_7337 ANO_3482 ANO_6157 ANO_181 ANO_5558 ANO_4185,id_68
org_11,ANO_5296 ANO_635 ANO_7337 ANO_3482 ANO_6254 ANO_6302 ANO_3014,id_68
org_11,ANO_6285 ANO_6062 ANO_1416 ANO_2124 ANO_5346 ANO_2991,id_69
org_11,ANO_3691 ANO_6285 ANO_4328 ANO_5478 ANO_8266,id_60
org_11,ANO_5296 ANO_635 ANO_4362 ANO_5478 ANO_6254 ANO_5949 ANO_3014 ANO_5198,id_60
org_11,ANO_5296 ANO_5478 ANO_8117 ANO_4613,id_71
org_11,ANO_5296 ANO_635 ANO_8082 ANO_2389 ANO_5478 ANO_5949 ANO_3014 ANO_4838,id_68
org_11,ANO_5296 ANO_635 ANO_7359 ANO_1483 ANO_3482 ANO_7009 ANO_1306,id_60
org_11,ANO_5296 ANO_6285 ANO_7337 ANO_5478 ANO_5949 ANO_6157 ANO_3014,id_68
org_11,ANO_4001 ANO_6062 ANO_1416 ANO_2124 ANO_5346 ANO_3748,id_69
org_11,ANO_5296 ANO_6285 ANO_8082 ANO_2389 ANO_5478 ANO_5567 ANO_3014,id_68
org_11,ANO_5296 ANO_6285 ANO_5346 ANO_5478 ANO_3014 ANO_4346 ANO_2329,id_68
org_11,ANO_5296 ANO_635 ANO_4362 ANO_5478 ANO_5949 ANO_5198 ANO_3014,id_60
org_11,ANO_5296 ANO_6285 ANO_4362 ANO_5478 ANO_8037 ANO_6157 ANO_3014,id_60
org_11,ANO_6285 ANO_6062 ANO_1416 ANO_2124 ANO_5346 ANO_3482,id_69
org_11,ANO_6285 ANO_7359 ANO_1592 ANO_7246 ANO_5478 ANO_3014 ANO_5949 ANO_5198,id_60
org_11,ANO_3235 ANO_3482 ANO_5134 ANO_3014,id_71
org_11,ANO_5296 ANO_6285 ANO_4362 ANO_5478 ANO_5949 ANO_1929 ANO_3014,id_60
org_11,ANO_5296 ANO_7337 ANO_3482 ANO_6157 ANO_1142,id_68
org_11,ANO_635 ANO_6062 ANO_1416 ANO_2467 ANO_2254,id_69
org_11,ANO_3691 ANO_1250 ANO_8117 ANO_3482,id_71
org_11,ANO_5296 ANO_8117 ANO_3014 ANO_3482 ANO_7309,id_71
org_11,ANO_5296 ANO_635 ANO_4362 ANO_2389 ANO_2088 ANO_5478 ANO_5567 ANO_3014,id_60
org_11,ANO_5296 ANO_6285 ANO_7337 ANO_3482 ANO_5198 ANO_3014,id_68
org_11,ANO_5296 ANO_6132 ANO_3482 ANO_4001,id_71
org_11,ANO_3482 ANO_8117 ANO_3014 ANO_7461 ANO_7309,id_71
org_11,ANO_5296 ANO_8232 ANO_1592 ANO_4484 ANO_3482 ANO_3014 ANO_5949 ANO_5198,id_60
org_11,ANO_5296 ANO_635 ANO_7337 ANO_3482 ANO_6254 ANO_5109 ANO_3014,id_68
org_11,ANO_5296 ANO_6285 ANO_4362 ANO_2389 ANO_3764 ANO_3482 ANO_2677 ANO_3014,id_60
org_11,ANO_5296 ANO_4362 ANO_7350 ANO_3482 ANO_4776,id_60
org_11,ANO_5296 ANO_635 ANO_7337 ANO_3482 ANO_6157 ANO_1142 ANO_181,id_68
org_11,ANO_5296 ANO_635 ANO_8082 ANO_2389 ANO_5478 ANO_5949 ANO_2677 ANO_3014,id_68
org_11,ANO_5296 ANO_635 ANO_4362 ANO_2389 ANO_3764 ANO_3482 ANO_2677 ANO_3014,id_60
org_11,ANO_5296 ANO_6285 ANO_6584 ANO_3482 ANO_5949 ANO_5198 ANO_6157,id_68
org_11,ANO_5296 ANO_635 ANO_7337 ANO_3482 ANO_5109,id_68
org_11,ANO_5296 ANO_6285 ANO_4362 ANO_2389 ANO_2088 ANO_5478 ANO_5949 ANO_2677 ANO_3014,id_60
org_11,ANO_5296 ANO_6285 ANO_7337 ANO_3482 ANO_3011,id_68
org_11,ANO_5296 ANO_6285 ANO_8082 ANO_6729 ANO_5478 ANO_5567 ANO_3014 ANO_3096,id_68
org_11,ANO_635 ANO_7359 ANO_1592 ANO_2911 ANO_5478 ANO_3014 ANO_5949 ANO_5198,id_60
org_11,ANO_5478 ANO_8117 ANO_3014 ANO_7461,id_71
org_11,ANO_5296 ANO_6285 ANO_8117 ANO_3014 ANO_5478 ANO_7461,id_71
org_11,ANO_5296 ANO_635 ANO_1592 ANO_5478 ANO_3014 ANO_3235 ANO_6157 ANO_2166,id_60
org_11,ANO_5296 ANO_635 ANO_7337 ANO_5478 ANO_5949 ANO_6157 ANO_3014,id_68
org_11,ANO_635 ANO_7359 ANO_1592 ANO_2188 ANO_5478 ANO_3014 ANO_5949 ANO_5198 ANO_89,id_60
org_11,ANO_5296 ANO_6285 ANO_7337 ANO_8037 ANO_5478,id_68
org_11,ANO_5296 ANO_6285 ANO_4362 ANO_5478 ANO_8037 ANO_1929 ANO_938 ANO_3014,id_60
org_11,ANO_635 ANO_7359 ANO_1592 ANO_2188 ANO_5478 ANO_3014 ANO_5949 ANO_5198 ANO_3427,id_60
org_11,ANO_3691 ANO_635 ANO_4328 ANO_5478 ANO_8266 ANO_5989,id_60
org_11,ANO_5296 ANO_6285 ANO_7337 ANO_3482 ANO_6157 ANO_1142 ANO_181,id_68
org_11,ANO_1447 ANO_1814 ANO_3482 ANO_5134 ANO_3014,id_71
org_11,ANO_635 ANO_7359 ANO_1592 ANO_4837 ANO_5478 ANO_3014 ANO_5949 ANO_5198 ANO_89,id_60
org_11,ANO_5296 ANO_6285 ANO_4362 ANO_2389 ANO_2088 ANO_5478 ANO_5949 ANO_6157 ANO_3014,id_60
org_11,ANO_5296 ANO_2346 ANO_578 ANO_3482 ANO_3014 ANO_4838,id_68
org_11,ANO_3691 ANO_6285 ANO_4328 ANO_8266 ANO_5989,id_60
org_11,ANO_5296 ANO_635 ANO_4362 ANO_5478 ANO_8037 ANO_2677 ANO_3014,id_60
org_11,ANO_5296 ANO_635 ANO_4362 ANO_5478 ANO_8037 ANO_3014 ANO_1865,id_60
org_11,ANO_3691 ANO_6217 ANO_3987,id_70
org_11,ANO_985 ANO_670 ANO_3212,id_8
org_11,ANO_6217 ANO_4297,id_70
org_11,ANO_5296 ANO_635 ANO_7359 ANO_1592 ANO_958 ANO_5478 ANO_3014,id_60
org_11,ANO_5296 ANO_8232 ANO_1592 ANO_572 ANO_3482 ANO_3014 ANO_5949 ANO_5198,id_60
org_11,ANO_4001 ANO_6062 ANO_1416 ANO_2124 ANO_5346 ANO_8050,id_69
org_11,ANO_5296 ANO_6285 ANO_4362 ANO_6729 ANO_3764 ANO_3482 ANO_5567 ANO_3014,id_60
org_12,ANO_6017 ANO_7536 ANO_17,id_560
org_12,ANO_6570 ANO_5149,id_11
org_12,ANO_5296 ANO_6017 ANO_1975 ANO_7838 ANO_8005,id_560
org_12,ANO_1955 ANO_85 ANO_853 ANO_6990 ANO_7767,id_557
org_12,ANO_6700 ANO_3704,id_565
org_12,ANO_5571 ANO_7867 ANO_8169,id_11
org_12,ANO_4262 ANO_925 ANO_6351,id_8
org_12,ANO_5296 ANO_6017 ANO_1975 ANO_495,id_560
org_12,ANO_6700 ANO_4721,id_565
org_12,ANO_5296 ANO_6068 ANO_7536 ANO_4514 ANO_8203 ANO_4555,id_560
org_12,ANO_5296 ANO_6285 ANO_6017 ANO_5806 ANO_2168,id_560
org_12,ANO_1564,id_567
org_12,ANO_5296 ANO_1163 ANO_1975 ANO_1136 ANO_1995,id_561
org_12,ANO_5296 ANO_1163 ANO_3105 ANO_752 ANO_3153 ANO_7342,id_561
org_12,ANO_5296 ANO_635 ANO_6017 ANO_1627 ANO_4555,id_560
org_12,ANO_5296 ANO_7357 ANO_2841,id_561
org_12,ANO_2,id_6
org_12,ANO_5296 ANO_392 ANO_1975 ANO_8262 ANO_4555 ANO_2841,id_561
org_12,ANO_1236 ANO_1975 ANO_5576,id_564
org_12,ANO_5296 ANO_6057 ANO_654,id_561
org_12,ANO_5296 ANO_6057 ANO_1136,id_561
org_12,ANO_6285 ANO_4990 ANO_1975,id_579
org_12,ANO_4531 ANO_5011 ANO_174 ANO_806,id_563
org_12,ANO_2883 ANO_1040 ANO_7335,id_511
org_12,ANO_8292 ANO_7710 ANO_670 ANO_1364,id_573
org_12,ANO_5296 ANO_6820 ANO_1975 ANO_7648 ANO_4514 ANO_7660,id_560
org_12,ANO_5296 ANO_5188,id_572
org_12,ANO_2264 ANO_6102 ANO_4555,id_11
org_12,ANO_5296 ANO_6057 ANO_6695,id_561
org_12,ANO_5296 ANO_4056 ANO_7536,id_575
org_12,ANO_5906 ANO_1914 ANO_6354,id_8
org_12,ANO_5296 ANO_392 ANO_7536 ANO_3865,id_561
org_12,ANO_5296 ANO_1163 ANO_5198 ANO_1975 ANO_1136 ANO_1995 ANO_1100,id_576
org_12,ANO_635 ANO_2112 ANO_1564 ANO_1975,id_580
org_12,ANO_5296 ANO_392 ANO_1975 ANO_1136,id_561
org_12,ANO_5320 ANO_7202 ANO_7162 ANO_1975 ANO_1100,id_11
org_12,ANO_5296 ANO_6820 ANO_1975 ANO_7648 ANO_4514 ANO_1142,id_560
org_12,ANO_5831 ANO_6441 ANO_7802 ANO_5985 ANO_2193 ANO_1763,id_511
org_12,ANO_1955 ANO_1975 ANO_853 ANO_1210 ANO_4178,id_557
org_12,ANO_5296 ANO_6820 ANO_1975 ANO_7648 ANO_4514 ANO_7660 ANO_1136,id_560
org_12,ANO_5792 ANO_7792 ANO_130 ANO_6354,id_17
org_12,ANO_5296 ANO_392 ANO_1975 ANO_470 ANO_3569 ANO_2841,id_561
org_12,ANO_635 ANO_7174 ANO_1975,id_562
org_12,ANO_5296 ANO_392 ANO_1975 ANO_510 ANO_220,id_561
org_12,ANO_7163 ANO_6819,id_577
org_12,ANO_7902 ANO_670 ANO_946,id_8
org_12,ANO_5296 ANO_635 ANO_6017 ANO_1975 ANO_2168,id_560
org_12,ANO_3944 ANO_6153 ANO_5007,id_11
org_12,ANO_5906 ANO_1029,id_8
org_12,ANO_1553 ANO_7658 ANO_4555,id_11
org_12,ANO_7174 ANO_1975 ANO_1995 ANO_3474 ANO_95 ANO_3580 ANO_8295,id_562
org_12,ANO_275 ANO_4694 ANO_4879,id_6
org_12,ANO_6017 ANO_7536,id_560
org_12,ANO_2536 ANO_7536 ANO_5576,id_556
org_12,ANO_2576 ANO_670 ANO_235 ANO_3761 ANO_919,id_13
org_12,ANO_5296 ANO_6285 ANO_6017 ANO_7536 ANO_7838,id_560
org_12,ANO_5296 ANO_392 ANO_1975 ANO_5198 ANO_2543,id_561
org_12,ANO_5296 ANO_635 ANO_92 ANO_4035 ANO_7536,id_559
org_12,ANO_5296 ANO_392 ANO_1975 ANO_5198 ANO_2841,id_561
org_12,ANO_5296 ANO_392 ANO_1975 ANO_470 ANO_8257 ANO_2841,id_561
org_12,ANO_635 ANO_4531 ANO_1564 ANO_1975,id_506
org_12,ANO_6285 ANO_2448 ANO_1564 ANO_1975,id_506
org_12,ANO_1955 ANO_1975 ANO_2659 ANO_853 ANO_4178,id_557
org_12,ANO_6285 ANO_92 ANO_4035 ANO_7358,id_559
org_12,ANO_3944,id_11
org_12,ANO_6017 ANO_1975,id_560
org_13,ANO_5296 ANO_6285 ANO_878 ANO_1918,id_41
org_13,ANO_5296 ANO_635 ANO_2417 ANO_4791 ANO_466 ANO_3059 ANO_1590 ANO_2140,id_42
org_13,ANO_5296 ANO_635 ANO_588 ANO_8266 ANO_5949,id_47
org_13,ANO_4710 ANO_210,id_11
org_13,ANO_5296 ANO_635 ANO_2417 ANO_7838 ANO_670 ANO_6225 ANO_3761 ANO_2398,id_42
org_13,ANO_5296 ANO_635 ANO_878 ANO_4791 ANO_6225 ANO_2677,id_41
org_13,ANO_635 ANO_32 ANO_7461,id_40
org_13,ANO_5296 ANO_6285 ANO_3604 ANO_7461 ANO_1929 ANO_2677,id_42
org_13,ANO_5296 ANO_6285 ANO_3482 ANO_2417 ANO_4791 ANO_6225 ANO_659 ANO_425 ANO_7461,id_42
org_13,ANO_5296 ANO_7804 ANO_4776 ANO_8058,id_46
org_13,ANO_5958 ANO_1466 ANO_215,id_11
org_13,ANO_5296 ANO_635 ANO_8161 ANO_7009,id_44
org_13,ANO_5296 ANO_635 ANO_2417 ANO_4791 ANO_4531 ANO_3748 ANO_2140 ANO_6247,id_42
org_13,ANO_5296 ANO_6285 ANO_2417 ANO_4791 ANO_4531 ANO_3748 ANO_1546,id_42
org_13,ANO_1990 ANO_3459 ANO_215,id_11
org_13,ANO_7804 ANO_4908 ANO_1929,id_46
org_13,ANO_1855 ANO_7052 ANO_215,id_27
org_13,ANO_5296 ANO_6285 ANO_2417 ANO_4791 ANO_6225 ANO_4001,id_42
org_13,ANO_5296 ANO_635 ANO_3482 ANO_2417 ANO_7461 ANO_2677 ANO_5989,id_42
org_13,ANO_5296 ANO_6285 ANO_2417 ANO_7838 ANO_4454 ANO_8247 ANO_7309,id_42
org_13,ANO_6532 ANO_2353,id_11
org_13,ANO_1994 ANO_2380 ANO_215,id_8
org_13,ANO_5296 ANO_635 ANO_2417 ANO_2389 ANO_584,id_42
org_13,ANO_5296 ANO_6285 ANO_4531 ANO_4791 ANO_2324 ANO_8225 ANO_6247,id_43
org_13,ANO_5296 ANO_635 ANO_2417 ANO_4791 ANO_466 ANO_3059 ANO_1590 ANO_8225 ANO_6247,id_42
org_13,ANO_5296 ANO_6285 ANO_2417 ANO_7838 ANO_7951,id_42
org_13,ANO_5296 ANO_635 ANO_2417 ANO_7838 ANO_5478 ANO_4908,id_42
org_13,ANO_5296 ANO_635 ANO_2417 ANO_4791 ANO_466 ANO_3059 ANO_1590 ANO_872 ANO_5109,id_42
org_13,ANO_5296 ANO_635 ANO_2417 ANO_1526,id_42
org_13,ANO_5296 ANO_2417 ANO_7838 ANO_5478 ANO_4908,id_42
